Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Number_Of_Engines,Engine_Type,Purpose_Of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Publication_Date,Total_Passengers,Fatal_Injury_Number,Uninjured_Number
20001212X22601,Accident,LAX90LA105,1990-02-24,"LUCERNE VALLEY, CA",United States,,Non-Fatal,Substantial,N48049,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,15-09-1992,1.0,0.0,1.0
20001212X22511,Accident,ATL90LA067,1990-02-24,"LEITCHFIELD, KY",United States,,Non-Fatal,Substantial,N45302,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,28-09-1992,2.0,0.0,1.0
20001212X22639,Accident,SEA90LA050,1990-02-25,"VANCOUVER, WA",United States,,Non-Fatal,Substantial,N2197V,Cessna,140,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Cruise,12-02-1993,1.0,0.0,1.0
20001212X22606,Accident,MIA90FA074,1990-02-26,"SARASOTA, FL",United States,,Non-Fatal,Destroyed,N525CW,Cessna,210-M,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Takeoff,09-11-1992,1.0,0.0,0.0
20001212X22638,Accident,SEA90LA046,1990-02-26,"SHERIDAN, OR",United States,SHERIDAN,Non-Fatal,Substantial,N2813R,Cessna,182K,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,12-02-1993,2.0,0.0,1.0
20001212X22544,Accident,DEN90FA068,1990-02-27,"DENVER, CO",United States,STAPLETON INTL,Fatal(1),Destroyed,N820FE,Cessna,208A,1.0,Turbo Prop,Unknown,1.0,0.0,0.0,0.0,IMC,Approach,02-06-1992,1.0,1.0,0.0
20001212X22573,Accident,FTW90LA075,1990-02-27,"TOMBALL, TX",United States,DAVID WAYNE HOOKS,Non-Fatal,Substantial,N51402,Cessna,150J,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,04-09-1992,2.0,0.0,0.5
20001212X22503,Accident,ANC90LA035,1990-02-27,"TAKOTNA, AK",United States,TAKOTNA,Non-Fatal,Substantial,N73128,Cessna,207,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Landing,30-09-1991,3.0,0.0,1.0
20001212X22535,Accident,CHI90LA091,1990-02-28,"NEW LENOX, IL",United States,NEW LENOX-HOWELL,Non-Fatal,Substantial,N67950,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,04-09-1992,2.0,0.0,1.0
20001212X22815,Accident,SEA90LA049,1990-03-01,"VALMY, NV",United States,,Non-Fatal,Substantial,N60301,Cessna,150,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Landing,12-02-1993,1.0,0.0,0.0
20001212X22784,Accident,MKC90LA058,1990-03-01,"GARDEN CITY, KS",United States,GARDEN CITY,Non-Fatal,Substantial,N4332V,Cessna,195,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,30-12-1992,2.0,0.0,1.0
20001212X22678,Accident,BFO90LA031,1990-03-01,"GRAFTON, WV",United States,,Non-Fatal,Substantial,N65538,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Maneuvering,04-09-1992,1.0,0.0,1.0
20001212X22805,Accident,NYC90LA074,1990-03-03,"OXFORD, MA",United States,OXFORD,Non-Fatal,Substantial,N34873,Cessna,177B,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,10-09-1992,3.0,0.0,1.0
20001212X22683,Accident,CHI90LA093,1990-03-03,"GRYGLA, MN",United States,,Non-Fatal,Substantial,N22923,Cessna,150H,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,15-12-1992,1.0,0.0,1.0
20001212X22665,Accident,ATL90LA072,1990-03-03,"WANCHESE, NC",United States,,Non-Fatal,Substantial,N3663L,Cessna,172G,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,14-12-1992,1.0,0.0,1.0
20001212X22663,Accident,ATL90LA068,1990-03-03,"CANON, GA",United States,,Non-Fatal,Substantial,N30367,Cessna,177A,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Descent,05-09-1991,2.0,0.0,0.5
20001212X22786,Accident,MKC90LA060,1990-03-04,"BRINKLEY, AR",United States,FEDERER,Non-Fatal,Substantial,N90061,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,30-12-1992,1.0,0.0,1.0
20001212X22719,Accident,FTW90LA078,1990-03-04,"BRACKETTVILLE, TX",United States,FT. CLARK SPRINGS,Non-Fatal,Substantial,N578EK,Cessna,T50-A17,2.0,Reciprocating,Ferry,0.0,0.0,2.0,0.0,VMC,Takeoff,02-10-1992,2.0,0.0,0.0
20001212X22695,Incident,DEN90IA072,1990-03-05,"WRIGHT, WY",United States,,Incident,,N812FE,Cessna,208A,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,VMC,Climb,30-12-1992,2.0,0.0,1.0
20001212X22646,Accident,ANC90LA037,1990-03-06,"FAIRBANKS, AK",United States,FAIRBANKS INTL,Non-Fatal,Substantial,N2428C,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,05-09-1991,2.0,0.0,1.0
20001212X22739,Accident,LAX90LA110,1990-03-06,"LANAI, HI",United States,LANAI,Non-Fatal,Substantial,N851FE,Cessna,208B,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,15-09-1992,1.0,0.0,1.0
20001212X22699,Accident,DEN90LA071,1990-03-06,"ALAMOGORDO, NM",United States,ALAMOGORDO,Non-Fatal,Substantial,N3128K,Cessna,402B,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,15-09-1992,1.0,0.0,1.0
20001212X22767,Accident,MIA90LA080,1990-03-07,"CLEARWATER, FL",United States,CLEARWATER,Non-Fatal,Substantial,N73929,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,Landing,05-03-1993,3.0,0.0,0.6666666666666666
20001212X22685,Accident,CHI90LA095,1990-03-07,"ALPENA, MI",United States,PHELPS COLLINS,Non-Fatal,Substantial,N48690,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,04-09-1992,1.0,0.0,1.0
20001212X22757,Accident,MIA90FA085A,1990-03-09,"MIRAMAR, FL",United States,NORTH PERRY,Fatal(3),Destroyed,N48977,Cessna,152,1.0,Reciprocating,Instructional,3.0,0.0,0.0,0.0,VMC,Approach,14-12-1992,3.0,1.0,0.0
20001212X22789,Accident,MKC90LA063,1990-03-09,"O'NEILL, NE",United States,O'NEILL,Non-Fatal,Substantial,N2919R,Cessna,310G,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,30-09-1991,1.0,0.0,1.0
20001212X22806,Accident,NYC90LA076,1990-03-09,"GLENS FALLS, NY",United States,GLENS FALLS,Non-Fatal,Substantial,N46725,Cessna,152,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,21-09-1992,1.0,0.0,1.0
20001212X22733,Accident,LAX90FA112,1990-03-10,"PINE VALLEY, CA",United States,,Fatal(1),Destroyed,N152EZ,Cessna,150J,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,14-12-1992,1.0,1.0,0.0
20001212X22721,Accident,FTW90LA081,1990-03-10,"BASTROP, LA",United States,MOOREHOUSE MEMORIAL,Non-Fatal,Substantial,N3530E,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Go-around,30-09-1991,2.0,0.0,0.0
20001212X22720,Accident,FTW90LA080,1990-03-10,"ARLINGTON, TX",United States,,Non-Fatal,Substantial,N5193F,Cessna,172N,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,09-11-1992,2.0,0.0,1.0
20001212X22668,Accident,ATL90LA079,1990-03-10,"TUSCALOOSA, AL",United States,TUSCALOOSA,Non-Fatal,Substantial,N92785,Cessna,182N,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Descent,28-09-1992,2.0,0.0,1.0
20001212X22743,Accident,LAX90LA117,1990-03-11,"MESA, AZ",United States,FALCON FIELD,Fatal(3),Destroyed,N94302,Cessna,T210L,1.0,Reciprocating,Personal,3.0,1.0,0.0,0.0,VMC,Takeoff,23-11-1992,4.0,0.75,0.0
20001212X22722,Accident,FTW90LA082,1990-03-11,"LEESVILLE, LA",United States,,Non-Fatal,Destroyed,N30327,Cessna,177A,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Cruise,15-09-1992,2.0,0.0,0.0
20001212X22737,Accident,LAX90LA077,1990-03-11,"WATSONVILLE, CA",United States,WATSONVILLE MUNI.,Non-Fatal,Substantial,N759KM,Cessna,182Q,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,3.0,VMC,Taxi,28-09-1992,3.0,0.0,1.0
20001212X22709,Accident,DEN90LA084,1990-03-11,"ISABEL, SD",United States,,Non-Fatal,Substantial,N35485,Cessna,172I,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,15-09-1992,1.0,0.0,1.0
20001212X22760,Accident,MIA90GA088,1990-03-12,"TAMPA, FL",United States,,Non-Fatal,Destroyed,N9899L,Cessna,172P,1.0,Reciprocating,Public Aircraft,0.0,2.0,0.0,0.0,VMC,Takeoff,02-10-1992,2.0,0.0,0.0
20001212X22816,Accident,SEA90LA051,1990-03-12,"GRAHAM, WA",United States,YELM,Non-Fatal,Substantial,N5559G,Cessna,150J,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,30-12-1992,2.0,0.0,1.0
20001212X22742,Accident,LAX90LA116,1990-03-13,"PHOENIX, AZ",United States,PHOENIX SKY,Fatal(1),Minor,N271AF,Boeing,727-227,3.0,Turbo Jet,Unknown,1.0,0.0,0.0,41.0,VMC,Takeoff,28-09-1992,42.0,0.023809523809523808,0.9761904761904762
20001212X22711,Accident,DEN90LA091,1990-03-13,"HURRICANE, UT",United States,,Non-Fatal,Substantial,N1530V,Cessna,172XP,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Descent,09-11-1992,1.0,0.0,1.0
20001212X22804,Accident,NYC90FA077,1990-03-14,"FORTY FORT, PA",United States,WYOMING VALLEY,Fatal(2),Destroyed,N29578,Cessna,177,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Takeoff,10-06-1991,2.0,1.0,0.0
20001212X22774,Accident,MIA90LA093,1990-03-14,"MIMS, FL",United States,,Non-Fatal,Substantial,N66949,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Maneuvering,21-09-1992,1.0,0.0,1.0
20001212X22744,Accident,LAX90LA118,1990-03-14,"REDDING, CA",United States,BENTON FIELD,Non-Fatal,Substantial,N13317,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,15-09-1992,2.0,0.0,0.0
20001212X22666,Accident,ATL90LA077,1990-03-15,"OCILLA, GA",United States,,Non-Fatal,Substantial,N733BV,Cessna,172N,1.0,Reciprocating,Aerial Observation,0.0,0.0,2.0,0.0,VMC,Cruise,21-09-1992,2.0,0.0,0.0
20001212X22746,Accident,LAX90LA120,1990-03-16,"RAMONA, CA",United States,RAMONA AIRPORT,Non-Fatal,Destroyed,N711AG,Cessna,414,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,12-03-1993,3.0,0.0,1.0
20001212X22677,Accident,BFO90FA032,1990-03-16,"BEDFORD, VA",United States,,Fatal(2),Destroyed,N76026,Cessna,172N,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Cruise,02-10-1992,2.0,1.0,0.0
20001212X22795,Accident,MKC90LA069,1990-03-16,"DERBY, KS",United States,COOK,Non-Fatal,Substantial,N7555M,Cessna,175,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,30-09-1992,2.0,0.0,1.0
